1,1,40,485,180,573,-1,-1,-1,-1,-1
1,2,1820,485,180,576,-1,-1,-1,-1,-1
2,1,43,485,180,573,-1,-1,-1,-1,-1
2,2,1817,485,180,576,-1,-1,-1,-1,-1
3,1,46,485,180,573,-1,-1,-1,-1,-1
3,2,1814,485,180,576,-1,-1,-1,-1,-1
4,1,49,485,180,573,-1,-1,-1,-1,-1
4,2,1811,485,180,576,-1,-1,-1,-1,-1
5,1,52,485,180,573,-1,-1,-1,-1,-1
5,2,1808,485,180,576,-1,-1,-1,-1,-1
6,1,55,485,180,573,-1,-1,-1,-1,-1
6,2,1805,485,180,576,-1,-1,-1,-1,-1
7,1,58,485,180,573,-1,-1,-1,-1,-1
7,2,1802,485,180,576,-1,-1,-1,-1,-1
8,1,61,485,180,573,-1,-1,-1,-1,-1
8,2,1799,485,180,576,-1,-1,-1,-1,-1
9,1,64,485,180,573,-1,-1,-1,-1,-1
9,2,1796,485,180,576,-1,-1,-1,-1,-1
10,1,67,485,180,573,-1,-1,-1,-1,-1
10,2,1793,485,180,576,-1,-1,-1,-1,-1
11,1,70,485,180,573,-1,-1,-1,-1,-1
11,2,1790,485,180,576,-1,-1,-1,-1,-1
12,1,73,485,180,573,-1,-1,-1,-1,-1
12,2,1787,485,180,576,-1,-1,-1,-1,-1
13,1,76,485,180,573,-1,-1,-1,-1,-1
13,2,1784,485,180,576,-1,-1,-1,-1,-1
14,1,79,485,180,573,-1,-1,-1,-1,-1
14,2,1781,485,180,576,-1,-1,-1,-1,-1
15,1,82,485,180,573,-1,-1,-1,-1,-1
15,2,1778,485,180,576,-1,-1,-1,-1,-1
16,1,94,485,180,573,-1,-1,-1,-1,-1
16,2,1763,485,180,576,-1,-1,-1,-1,-1
17,1,106,485,180,573,-1,-1,-1,-1,-1
17,2,1748,485,180,576,-1,-1,-1,-1,-1
18,1,118,485,180,573,-1,-1,-1,-1,-1
18,2,1733,485,180,576,-1,-1,-1,-1,-1
19,1,130,485,180,573,-1,-1,-1,-1,-1
19,2,1718,485,180,576,-1,-1,-1,-1,-1
