1,3,0,0,0,0,-1,-1,-1,-1,-1
2,3,0,0,0,0,-1,-1,-1,-1,-1
3,3,0,0,0,0,-1,-1,-1,-1,-1
4,3,0,0,0,0,-1,-1,-1,-1,-1
5,3,0,0,0,0,-1,-1,-1,-1,-1
6,3,0,0,0,0,-1,-1,-1,-1,-1
7,3,0,0,0,0,-1,-1,-1,-1,-1
8,3,0,0,0,0,-1,-1,-1,-1,-1
9,3,0,0,0,0,-1,-1,-1,-1,-1
10,3,0,0,0,0,-1,-1,-1,-1,-1
11,3,0,0,0,0,-1,-1,-1,-1,-1
12,3,0,0,0,0,-1,-1,-1,-1,-1
13,3,0,0,0,0,-1,-1,-1,-1,-1
14,3,0,0,0,0,-1,-1,-1,-1,-1
15,3,0,0,0,0,-1,-1,-1,-1,-1
16,3,0,0,0,0,-1,-1,-1,-1,-1
17,3,0,0,0,0,-1,-1,-1,-1,-1
18,3,0,0,0,0,-1,-1,-1,-1,-1
19,3,0,0,0,0,-1,-1,-1,-1,-1
20,3,0,0,0,0,-1,-1,-1,-1,-1
21,3,0,0,0,0,-1,-1,-1,-1,-1
22,3,0,0,0,0,-1,-1,-1,-1,-1
23,3,0,0,0,0,-1,-1,-1,-1,-1
24,3,0,0,0,0,-1,-1,-1,-1,-1
25,3,0,0,0,0,-1,-1,-1,-1,-1
26,3,0,0,0,0,-1,-1,-1,-1,-1
27,3,0,0,0,0,-1,-1,-1,-1,-1
28,3,0,0,0,0,-1,-1,-1,-1,-1
29,3,0,0,0,0,-1,-1,-1,-1,-1
30,3,0,0,0,0,-1,-1,-1,-1,-1
31,3,0,0,0,0,-1,-1,-1,-1,-1
32,3,0,0,0,0,-1,-1,-1,-1,-1
33,3,0,0,0,0,-1,-1,-1,-1,-1
34,3,0,0,0,0,-1,-1,-1,-1,-1
35,3,0,0,0,0,-1,-1,-1,-1,-1
36,3,0,0,0,0,-1,-1,-1,-1,-1
37,3,0,0,0,0,-1,-1,-1,-1,-1
38,3,0,0,0,0,-1,-1,-1,-1,-1
39,3,0,0,0,0,-1,-1,-1,-1,-1
40,3,0,0,0,0,-1,-1,-1,-1,-1
41,3,0,0,0,0,-1,-1,-1,-1,-1
42,3,0,0,0,0,-1,-1,-1,-1,-1
43,3,0,0,0,0,-1,-1,-1,-1,-1
44,3,0,0,0,0,-1,-1,-1,-1,-1
45,3,0,0,0,0,-1,-1,-1,-1,-1
46,3,0,0,0,0,-1,-1,-1,-1,-1
47,3,0,0,0,0,-1,-1,-1,-1,-1
48,3,0,0,0,0,-1,-1,-1,-1,-1
49,3,0,0,0,0,-1,-1,-1,-1,-1
50,3,0,0,0,0,-1,-1,-1,-1,-1
51,3,0,0,0,0,-1,-1,-1,-1,-1
52,3,0,0,0,0,-1,-1,-1,-1,-1
53,3,0,0,0,0,-1,-1,-1,-1,-1
54,3,0,0,0,0,-1,-1,-1,-1,-1
55,3,0,0,0,0,-1,-1,-1,-1,-1
56,3,0,0,0,0,-1,-1,-1,-1,-1
57,3,0,0,0,0,-1,-1,-1,-1,-1
58,3,0,0,0,0,-1,-1,-1,-1,-1
59,3,0,0,0,0,-1,-1,-1,-1,-1
60,3,0,0,0,0,-1,-1,-1,-1,-1
61,3,0,0,0,0,-1,-1,-1,-1,-1
62,3,0,0,0,0,-1,-1,-1,-1,-1
63,3,0,0,0,0,-1,-1,-1,-1,-1
64,3,0,0,0,0,-1,-1,-1,-1,-1
65,3,0,0,0,0,-1,-1,-1,-1,-1
66,3,0,0,0,0,-1,-1,-1,-1,-1
67,3,0,0,0,0,-1,-1,-1,-1,-1
68,3,0,0,0,0,-1,-1,-1,-1,-1
69,3,0,0,0,0,-1,-1,-1,-1,-1
70,3,0,0,0,0,-1,-1,-1,-1,-1
71,3,0,0,0,0,-1,-1,-1,-1,-1
72,3,0,0,0,0,-1,-1,-1,-1,-1
73,3,0,0,0,0,-1,-1,-1,-1,-1
74,3,0,0,0,0,-1,-1,-1,-1,-1
75,3,0,0,0,0,-1,-1,-1,-1,-1
76,3,0,0,0,0,-1,-1,-1,-1,-1
77,3,0,0,0,0,-1,-1,-1,-1,-1
78,3,0,0,0,0,-1,-1,-1,-1,-1
79,3,0,0,0,0,-1,-1,-1,-1,-1
80,1,0,640,130,432.0,-1,-1,-1,-1,-1
80,2,1650,560.0,130,432.0,-1,-1,-1,-1,-1
81,1,8,639,130,432.0,-1,-1,-1,-1,-1
81,2,1638,560.3,130,432.0,-1,-1,-1,-1,-1
82,1,16,639,130,432.0,-1,-1,-1,-1,-1
82,2,1626,560.5999999999999,130,432.0,-1,-1,-1,-1,-1
83,1,24,639,130,432.0,-1,-1,-1,-1,-1
83,2,1614,560.8999999999999,130,432.0,-1,-1,-1,-1,-1
84,1,32,638,130,432.0,-1,-1,-1,-1,-1
84,2,1602,561.1999999999998,130,432.0,-1,-1,-1,-1,-1
85,1,40,638,130,432.0,-1,-1,-1,-1,-1
85,2,1590,561.4999999999998,130,432.0,-1,-1,-1,-1,-1
86,1,48,638,130,432.0,-1,-1,-1,-1,-1
86,2,1578,561.7999999999997,130,432.0,-1,-1,-1,-1,-1
87,1,56,637,130,432.0,-1,-1,-1,-1,-1
87,2,1566,562.0999999999997,130,432.0,-1,-1,-1,-1,-1
88,1,64,637,130,432.0,-1,-1,-1,-1,-1
88,2,1554,562.3999999999996,130,432.0,-1,-1,-1,-1,-1
89,1,72,637,130,432.0,-1,-1,-1,-1,-1
89,2,1542,562.6999999999996,130,432.0,-1,-1,-1,-1,-1
90,1,80,637,130,432.0,-1,-1,-1,-1,-1
90,2,1530,562.9999999999995,130,432.0,-1,-1,-1,-1,-1
91,1,88,636,130,432.0,-1,-1,-1,-1,-1
91,2,1518,563.2999999999995,130,432.0,-1,-1,-1,-1,-1
92,1,96,636,130,432.0,-1,-1,-1,-1,-1
92,2,1506,563.5999999999995,130,432.0,-1,-1,-1,-1,-1
93,1,104,636,130,432.0,-1,-1,-1,-1,-1
93,2,1494,563.8999999999994,130,432.0,-1,-1,-1,-1,-1
94,1,112,635,130,432.0,-1,-1,-1,-1,-1
94,2,1482,564.1999999999994,130,432.0,-1,-1,-1,-1,-1
95,1,120,635,130,432.0,-1,-1,-1,-1,-1
95,2,1470,564.4999999999993,130,432.0,-1,-1,-1,-1,-1
96,1,128,635,130,432.0,-1,-1,-1,-1,-1
96,2,1458,564.7999999999993,130,432.0,-1,-1,-1,-1,-1
97,1,136,634,130,432.0,-1,-1,-1,-1,-1
