1,1,990,670,120,407,-1,-1,-1,-1,-1
2,1,990,669,120,407,-1,-1,-1,-1,-1
3,1,990,669,120,407,-1,-1,-1,-1,-1
4,1,990,669,120,407,-1,-1,-1,-1,-1
5,1,990,669,120,407,-1,-1,-1,-1,-1
6,1,990,669,120,407,-1,-1,-1,-1,-1
7,1,990,669,120,407,-1,-1,-1,-1,-1
8,1,990,669,120,407,-1,-1,-1,-1,-1
9,1,990,669,120,407,-1,-1,-1,-1,-1
10,1,990,669,120,407,-1,-1,-1,-1,-1
11,1,990,668,120,407,-1,-1,-1,-1,-1
12,1,990,668,120,407,-1,-1,-1,-1,-1
13,1,990,668,120,407,-1,-1,-1,-1,-1
14,1,990,668,120,407,-1,-1,-1,-1,-1
15,1,990,668,120,407,-1,-1,-1,-1,-1
16,1,990,668,120,407,-1,-1,-1,-1,-1
17,1,990,668,120,407,-1,-1,-1,-1,-1
18,1,990,668,120,407,-1,-1,-1,-1,-1
19,1,990,668,120,407,-1,-1,-1,-1,-1
20,1,990,668,120,407,-1,-1,-1,-1,-1
21,1,990,667,120,407,-1,-1,-1,-1,-1
22,1,990,667,120,407,-1,-1,-1,-1,-1
23,1,990,667,120,407,-1,-1,-1,-1,-1
24,1,990,667,120,407,-1,-1,-1,-1,-1
25,1,990,667,120,407,-1,-1,-1,-1,-1
26,1,990,667,120,407,-1,-1,-1,-1,-1
27,1,990,667,120,407,-1,-1,-1,-1,-1
28,1,990,667,120,407,-1,-1,-1,-1,-1
29,1,990,667,120,407,-1,-1,-1,-1,-1
30,1,990,667,120,407,-1,-1,-1,-1,-1
31,1,990,666,120,407,-1,-1,-1,-1,-1
32,1,990,666,120,407,-1,-1,-1,-1,-1
33,1,990,666,120,407,-1,-1,-1,-1,-1
34,1,990,666,120,407,-1,-1,-1,-1,-1
35,1,990,666,120,407,-1,-1,-1,-1,-1
36,1,990,666,120,407,-1,-1,-1,-1,-1
37,1,990,666,120,407,-1,-1,-1,-1,-1
38,1,990,666,120,407,-1,-1,-1,-1,-1
39,1,990,666,120,407,-1,-1,-1,-1,-1
40,1,990,666,120,407,-1,-1,-1,-1,-1
41,1,990,665,120,407,-1,-1,-1,-1,-1
42,1,990,665,120,407,-1,-1,-1,-1,-1
43,1,990,665,120,407,-1,-1,-1,-1,-1
