1,1,990,670,120,432,-1,-1,-1,-1,-1
1,1,830,670,120,432,-1,-1,-1,-1,-1
2,1,990,669,120,432,-1,-1,-1,-1,-1
2,1,827,669,120,432,-1,-1,-1,-1,-1
3,1,990,669,120,432,-1,-1,-1,-1,-1
3,1,824,669,120,432,-1,-1,-1,-1,-1
4,1,990,669,120,432,-1,-1,-1,-1,-1
4,1,821,669,120,432,-1,-1,-1,-1,-1
5,1,990,669,120,432,-1,-1,-1,-1,-1
5,1,818,669,120,432,-1,-1,-1,-1,-1
6,1,990,669,120,432,-1,-1,-1,-1,-1
6,1,815,669,120,432,-1,-1,-1,-1,-1
7,1,990,669,120,432,-1,-1,-1,-1,-1
7,1,812,669,120,432,-1,-1,-1,-1,-1
8,1,990,669,120,432,-1,-1,-1,-1,-1
8,1,809,669,120,432,-1,-1,-1,-1,-1
9,1,990,669,120,432,-1,-1,-1,-1,-1
9,1,806,669,120,432,-1,-1,-1,-1,-1
10,1,990,669,120,432,-1,-1,-1,-1,-1
10,1,803,669,120,432,-1,-1,-1,-1,-1
11,1,990,668,120,432,-1,-1,-1,-1,-1
11,1,800,668,120,432,-1,-1,-1,-1,-1
12,1,990,668,120,432,-1,-1,-1,-1,-1
12,1,797,668,120,432,-1,-1,-1,-1,-1
13,1,990,668,120,432,-1,-1,-1,-1,-1
13,1,794,668,120,432,-1,-1,-1,-1,-1
14,1,990,668,120,432,-1,-1,-1,-1,-1
14,1,791,668,120,432,-1,-1,-1,-1,-1
15,1,990,668,120,432,-1,-1,-1,-1,-1
15,1,788,668,120,432,-1,-1,-1,-1,-1
16,1,990,668,120,432,-1,-1,-1,-1,-1
16,1,785,668,120,432,-1,-1,-1,-1,-1
17,1,990,668,120,432,-1,-1,-1,-1,-1
17,1,782,668,120,432,-1,-1,-1,-1,-1
18,1,990,668,120,432,-1,-1,-1,-1,-1
18,1,779,668,120,432,-1,-1,-1,-1,-1
19,1,990,668,120,432,-1,-1,-1,-1,-1
19,1,776,668,120,432,-1,-1,-1,-1,-1
20,1,990,668,120,432,-1,-1,-1,-1,-1
20,1,773,668,120,432,-1,-1,-1,-1,-1
21,1,990,667,120,432,-1,-1,-1,-1,-1
21,1,770,667,120,432,-1,-1,-1,-1,-1
22,1,990,667,120,432,-1,-1,-1,-1,-1
22,1,767,667,120,432,-1,-1,-1,-1,-1
23,1,990,667,120,432,-1,-1,-1,-1,-1
23,1,764,667,120,432,-1,-1,-1,-1,-1
24,1,990,667,120,432,-1,-1,-1,-1,-1
24,1,761,667,120,432,-1,-1,-1,-1,-1
25,1,990,667,120,432,-1,-1,-1,-1,-1
25,1,758,667,120,432,-1,-1,-1,-1,-1
26,1,990,667,120,432,-1,-1,-1,-1,-1
26,1,755,667,120,432,-1,-1,-1,-1,-1
27,1,990,667,120,432,-1,-1,-1,-1,-1
27,1,752,667,120,432,-1,-1,-1,-1,-1
28,1,990,667,120,432,-1,-1,-1,-1,-1
28,1,749,667,120,432,-1,-1,-1,-1,-1
29,1,990,667,120,432,-1,-1,-1,-1,-1
29,1,746,667,120,432,-1,-1,-1,-1,-1
30,1,990,667,120,432,-1,-1,-1,-1,-1
30,1,743,667,120,432,-1,-1,-1,-1,-1
31,1,990,666,120,432,-1,-1,-1,-1,-1
31,1,739,666,120,432,-1,-1,-1,-1,-1
